latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
20.93012,-103.92364,320.07,2.15,1.43,2025-05-18,0342,T,100,6.1NRT,293,49.13,N
20.92658,-103.94294,313.36,2.16,1.43,2025-05-18,0342,T,87,6.1NRT,291.31,32.16,N
20.94236,-103.92669,311.91,2.15,1.43,2025-05-18,0342,T,84,6.1NRT,292.65,28.19,N
20.93914,-103.94434,319.88,2.16,1.43,2025-05-18,0342,T,99,6.1NRT,291,50.56,N
21.9353,-98.15232,327.08,1.01,1,2025-05-18,0342,T,100,6.1NRT,287.35,23.85,N
21.93396,-98.16177,326.81,1.01,1,2025-05-18,0342,T,100,6.1NRT,286.47,23.55,N
21.77097,-99.28618,304.1,1.07,1.03,2025-05-18,0342,T,56,6.1NRT,277.12,7.63,N
21.96178,-98.17242,311.58,1.01,1,2025-05-18,0342,T,83,6.1NRT,286.72,9.04,N
21.96043,-98.18188,303.54,1.01,1,2025-05-18,0342,T,50,6.1NRT,285.86,3.69,N
21.97056,-98.17389,317.54,1.01,1,2025-05-18,0342,T,95,6.1NRT,286.31,13.92,N
22.06736,-98.20607,300.68,1.01,1,2025-05-18,0342,T,32,6.1NRT,282.29,2.83,N
22.1425,-99.21162,301.12,1.06,1.03,2025-05-18,0342,T,15,6.1NRT,278.65,4.09,N
21.80949,-103.17661,302.55,1.82,1.32,2025-05-18,0342,T,21,6.1NRT,290.14,10.98,N
21.80668,-103.19306,315.86,1.83,1.32,2025-05-18,0342,T,92,6.1NRT,290.81,33.72,N
21.80349,-103.21181,304.33,1.83,1.33,2025-05-18,0342,T,48,6.1NRT,290.68,12.86,N
21.80659,-103.18206,311.24,1.82,1.32,2025-05-18,0342,T,82,6.1NRT,290.89,25.22,N
21.80357,-103.19901,311.32,1.83,1.32,2025-05-18,0342,T,82,6.1NRT,290.56,25.21,N
21.84091,-103.189,310.56,1.82,1.32,2025-05-18,0342,T,80,6.1NRT,290.33,23.62,N
21.8605,-103.21256,302.3,1.83,1.32,2025-05-18,0342,T,37,6.1NRT,290.48,10.9,N
21.64433,-105.15932,310.1,2.57,1.54,2025-05-18,0342,T,79,6.1NRT,292.88,33.12,N
21.65229,-105.16788,303.35,2.57,1.54,2025-05-18,0342,T,55,6.1NRT,292.82,17.34,N
21.86069,-104.25856,306.38,2.19,1.43,2025-05-18,0342,T,44,6.1NRT,289.2,20.37,N
22.18289,-103.09032,302.84,1.77,1.3,2025-05-18,0342,T,52,6.1NRT,291.63,9.54,N
22.12572,-104.0255,301.47,2.07,1.4,2025-05-18,0342,T,39,6.1NRT,290.77,12.45,N
22.11218,-104.3345,308,2.19,1.43,2025-05-18,0342,T,62,6.1NRT,291.55,23.27,N
22.1091,-104.35139,308.46,2.19,1.44,2025-05-18,0342,T,75,6.1NRT,290.07,25.73,N
22.12184,-104.3522,303.87,2.19,1.44,2025-05-18,0342,T,16,6.1NRT,289.41,15.35,N
23.16082,-98.56104,314.23,1.01,1.01,2025-05-18,0342,T,89,6.1NRT,297,10.29,N
23.30243,-98.08488,308.79,1,1,2025-05-18,0342,T,66,6.1NRT,296.15,7.1,N
23.54704,-98.64838,311.9,1.01,1,2025-05-18,0342,T,83,6.1NRT,297.45,8.33,N
22.80447,-104.37802,303.19,2.13,1.42,2025-05-18,0342,T,37,6.1NRT,290.89,15.58,N
23.7978,-101.85933,328.04,1.36,1.16,2025-05-18,0342,T,100,6.1NRT,293.1,40.92,N
23.49639,-105.86159,300.19,2.65,1.56,2025-05-18,0342,T,21,6.1NRT,288.99,14.71,N
24.08688,-105.83238,303.26,2.56,1.54,2025-05-18,0342,T,33,6.1NRT,289.2,22.57,N
26.10634,-98.29765,302.53,1,1,2025-05-18,0342,T,50,6.1NRT,278.98,4.62,N
25.03303,-106.27209,302.49,2.63,1.56,2025-05-18,0342,T,49,6.1NRT,285.63,28.54,N
26.85528,-107.28717,304.56,2.83,1.61,2025-05-18,0345,T,43,6.1NRT,278.91,39.47,N
26.85024,-107.31217,314.9,2.84,1.61,2025-05-18,0345,T,90,6.1NRT,283.59,74.32,N
29.87444,-108.16223,325.9,2.76,1.59,2025-05-18,0345,T,100,6.1NRT,271.41,122.8,N
29.86687,-108.16383,314.08,2.76,1.59,2025-05-18,0345,T,84,6.1NRT,270.18,70.45,N
29.88011,-108.16927,323.93,2.76,1.59,2025-05-18,0345,T,100,6.1NRT,268.28,111,N
30.49475,-109.64807,304.65,3.37,1.73,2025-05-18,0345,T,61,6.1NRT,283.43,48.03,N
30.50038,-109.61862,303.62,3.35,1.73,2025-05-18,0345,T,56,6.1NRT,276.21,45.73,N
30.49283,-109.65234,301.44,3.37,1.73,2025-05-18,0345,T,37,6.1NRT,284.92,37.4,N
53.62735,-104.73957,328.5,1.08,1.04,2025-05-18,0349,T,100,6.1NRT,269.51,34.66,N
53.64567,-104.66343,342.51,1.08,1.04,2025-05-18,0349,T,100,6.1NRT,272.28,58.25,N
53.63637,-104.74258,331.42,1.08,1.04,2025-05-18,0349,T,100,6.1NRT,270.7,39.49,N
53.70518,-104.54067,303.08,1.09,1.04,2025-05-18,0349,T,53,6.1NRT,273.93,11.75,N
33.62626,71.64503,322.44,3.71,1.8,2025-05-18,0414,T,66,6.1NRT,307.83,39.67,D
33.15634,75.01492,316.97,2.15,1.43,2025-05-18,0417,T,51,6.1NRT,301.2,17.64,D
32.18264,75.47969,323.18,1.95,1.36,2025-05-18,0417,T,69,6.1NRT,302.18,18.78,D
31.99258,75.29986,321.51,1.99,1.38,2025-05-18,0417,T,62,6.1NRT,301.71,16.26,D
31.99699,74.95771,321.44,2.1,1.41,2025-05-18,0417,T,60,6.1NRT,302.96,16.99,D
31.87263,75.6242,320.06,1.89,1.34,2025-05-18,0417,T,54,6.1NRT,301.39,13.71,D
31.79412,75.02449,326.69,2.07,1.4,2025-05-18,0417,T,72,6.1NRT,303.36,32.67,D
31.80121,74.34223,330.09,2.3,1.47,2025-05-18,0417,T,76,6.1NRT,308.28,39.76,D
31.75654,74.5733,325.62,2.22,1.44,2025-05-18,0417,T,59,6.1NRT,306.56,22.34,D
31.80305,74.33538,329.05,2.3,1.47,2025-05-18,0417,T,74,6.1NRT,308.45,35.37,D
31.75682,74.56633,324.7,2.22,1.44,2025-05-18,0417,T,55,6.1NRT,306.34,22.17,D
31.6317,75.27291,323.13,1.98,1.37,2025-05-18,0417,T,64,6.1NRT,302.89,19.04,D
31.4289,75.236,322.03,1.98,1.37,2025-05-18,0417,T,53,6.1NRT,302.39,18.82,D
31.42421,75.22959,320.79,1.98,1.37,2025-05-18,0417,T,48,6.1NRT,302.56,16.99,D
31.43214,74.87073,326.7,2.09,1.41,2025-05-18,0417,T,71,6.1NRT,306.86,22.66,D
31.29053,76.13206,320.63,1.71,1.28,2025-05-18,0417,T,64,6.1NRT,299.98,13.16,D
31.14842,76.18888,325.79,1.69,1.28,2025-05-18,0417,T,74,6.1NRT,301.62,21.98,D
31.11114,76.21916,325.13,1.68,1.27,2025-05-18,0417,T,73,6.1NRT,300.7,20.38,D
31.12858,75.67527,324.71,1.83,1.32,2025-05-18,0417,T,70,6.1NRT,304.9,17.6,D
31.10595,75.70343,325.55,1.82,1.32,2025-05-18,0417,T,67,6.1NRT,304.43,19.42,D
31.06986,76.06583,323.44,1.72,1.29,2025-05-18,0417,T,68,6.1NRT,301.55,17.48,D
31.06808,76.08341,326.29,1.71,1.28,2025-05-18,0417,T,74,6.1NRT,301.38,24.7,D
31.03594,75.69485,334.31,1.82,1.32,2025-05-18,0417,T,78,6.1NRT,304.74,46.03,D
31.03421,75.71345,326.41,1.81,1.32,2025-05-18,0417,T,63,6.1NRT,304.39,21.81,D
31.03975,75.6894,325.11,1.82,1.32,2025-05-18,0417,T,69,6.1NRT,304.67,18.71,D
31.03789,75.70799,329.77,1.81,1.32,2025-05-18,0417,T,77,6.1NRT,304.37,32.03,D
30.91293,75.57191,321.74,1.85,1.33,2025-05-18,0417,T,45,6.1NRT,303.81,16.28,D
30.82364,76.46886,328.66,1.6,1.25,2025-05-18,0417,T,77,6.1NRT,300.66,28.5,D
30.82274,76.36821,324.73,1.63,1.26,2025-05-18,0417,T,71,6.1NRT,301.11,18.4,D
30.79425,76.64566,321.86,1.56,1.23,2025-05-18,0417,T,66,6.1NRT,299.64,12.28,D
30.73078,76.48359,323.43,1.6,1.24,2025-05-18,0417,T,67,6.1NRT,301.06,15.75,D
30.61021,76.44427,327.33,1.6,1.25,2025-05-18,0417,T,73,6.1NRT,301.4,21.6,D
30.60856,76.46058,328.94,1.6,1.24,2025-05-18,0417,T,76,6.1NRT,301.59,25.74,D
30.59921,76.44282,325.28,1.6,1.25,2025-05-18,0417,T,70,6.1NRT,301.55,16.4,D
30.55252,76.75357,322.84,1.53,1.22,2025-05-18,0417,T,64,6.1NRT,300.47,13.48,D
30.533,75.61312,326.69,1.81,1.32,2025-05-18,0417,T,68,6.1NRT,308.82,15.97,D
30.49435,76.00715,323.4,1.7,1.28,2025-05-18,0417,T,60,6.1NRT,305.17,13.86,D
30.59045,74.86572,333.13,2.04,1.39,2025-05-18,0417,T,78,6.1NRT,311.45,39.01,D
30.55306,75.00729,339.14,2,1.38,2025-05-18,0417,T,85,6.1NRT,311.41,60,D
30.61674,74.10685,333.77,2.31,1.47,2025-05-18,0417,T,78,6.1NRT,310.58,55.13,D
30.54884,75.00089,334.31,2,1.38,2025-05-18,0417,T,79,6.1NRT,311.24,39.51,D
30.61842,74.10109,329.2,2.31,1.47,2025-05-18,0417,T,71,6.1NRT,310.29,38.32,D
30.6054,74.09972,328.82,2.31,1.47,2025-05-18,0417,T,53,6.1NRT,310.66,33.15,D
30.60336,74.1233,332.74,2.3,1.47,2025-05-18,0417,T,77,6.1NRT,310.5,49.26,D
30.42221,76.04458,347.41,1.69,1.28,2025-05-18,0417,T,92,6.1NRT,306.09,91.72,D
30.42046,76.06175,322.9,1.68,1.28,2025-05-18,0417,T,57,6.1NRT,304.52,13.54,D
30.35397,76.69823,323.13,1.53,1.22,2025-05-18,0417,T,61,6.1NRT,300.07,13.08,D
30.56635,74.09558,340.58,2.31,1.47,2025-05-18,0417,T,86,6.1NRT,311.11,92.31,D
30.46663,75.09342,329.1,1.96,1.37,2025-05-18,0417,T,71,6.1NRT,310.85,19.22,D
30.3839,75.96967,326.33,1.71,1.28,2025-05-18,0417,T,68,6.1NRT,307.11,17.08,D
30.38219,75.98703,324.76,1.7,1.28,2025-05-18,0417,T,63,6.1NRT,306.7,13.77,D
30.22038,77.27652,323.61,1.4,1.17,2025-05-18,0417,T,67,6.1NRT,299.6,14.53,D
30.39661,75.50809,332.52,1.83,1.33,2025-05-18,0417,T,78,6.1NRT,310.91,29.76,D
30.27049,76.72708,327.38,1.52,1.22,2025-05-18,0417,T,72,6.1NRT,300.87,20.63,D
30.44896,74.55647,338.44,2.14,1.42,2025-05-18,0417,T,84,6.1NRT,312.04,67.63,D
30.44703,74.57824,329.34,2.13,1.42,2025-05-18,0417,T,71,6.1NRT,311.38,27.83,D
30.36583,74.93118,331.33,2.01,1.38,2025-05-18,0417,T,75,6.1NRT,311.87,29.05,D
30.21939,76.48139,324.41,1.57,1.24,2025-05-18,0417,T,64,6.1NRT,302.49,13.8,D
30.21778,76.49737,324.28,1.57,1.23,2025-05-18,0417,T,64,6.1NRT,302.02,14.43,D
30.21547,76.49105,328.28,1.57,1.23,2025-05-18,0417,T,72,6.1NRT,302.56,24.05,D
30.20457,76.48962,324.03,1.57,1.23,2025-05-18,0417,T,62,6.1NRT,302.52,15.63,D
30.20288,76.50554,328.44,1.57,1.23,2025-05-18,0417,T,73,6.1NRT,302.25,25.2,D
30.36957,73.96571,327.84,2.35,1.48,2025-05-18,0417,T,67,6.1NRT,310.97,30.49,D
30.28314,74.97743,336.65,1.99,1.38,2025-05-18,0417,T,82,6.1NRT,311.08,50.79,D
30.18712,76.00157,325.35,1.69,1.28,2025-05-18,0417,T,62,6.1NRT,306.7,12.49,D
30.26561,75.03648,330.05,1.97,1.37,2025-05-18,0417,T,67,6.1NRT,311.42,24.46,D
30.1881,75.99479,325.83,1.69,1.28,2025-05-18,0417,T,59,6.1NRT,306.71,13.04,D
30.37218,73.95895,326.92,2.35,1.48,2025-05-18,0417,T,64,6.1NRT,311.17,27.12,D
30.27905,74.97002,328.96,1.99,1.38,2025-05-18,0417,T,71,6.1NRT,311.18,23.77,D
30.27711,74.99022,330.88,1.98,1.37,2025-05-18,0417,T,74,6.1NRT,310.58,29.62,D
30.26113,75.02905,337.19,1.97,1.37,2025-05-18,0417,T,83,6.1NRT,311.48,55.42,D
30.25922,75.04905,328.06,1.96,1.37,2025-05-18,0417,T,59,6.1NRT,311.01,20.73,D
30.31261,74.18956,327.73,2.26,1.46,2025-05-18,0417,T,67,6.1NRT,310.96,26.36,D
30.19628,75.45199,333.17,1.84,1.33,2025-05-18,0417,T,78,6.1NRT,309.69,33.58,D
29.99934,77.14551,321.25,1.42,1.18,2025-05-18,0417,T,57,6.1NRT,299.49,13.24,D
29.76403,78.71928,316.01,1.16,1.07,2025-05-18,0417,T,60,6.1NRT,297.39,8.13,D
30.01228,76.15452,326.62,1.64,1.26,2025-05-18,0417,T,67,6.1NRT,307.07,15.12,D
29.96056,76.20804,327.08,1.62,1.25,2025-05-18,0417,T,67,6.1NRT,306.82,15.68,D
29.83417,76.63648,328.04,1.52,1.22,2025-05-18,0417,T,70,6.1NRT,303.1,21.84,D
29.96268,74.49211,331.33,2.13,1.42,2025-05-18,0417,T,73,6.1NRT,310.66,34.12,D
29.9614,74.485,330.19,2.13,1.42,2025-05-18,0417,T,70,6.1NRT,310.53,29.74,D
29.68866,76.53197,332.17,1.54,1.22,2025-05-18,0417,T,77,6.1NRT,306.62,26.96,D
29.62924,76.89149,323.85,1.46,1.19,2025-05-18,0417,T,52,6.1NRT,302.97,10.1,D
29.63437,76.8861,328,1.46,1.19,2025-05-18,0417,T,70,6.1NRT,303.2,17.46,D
29.56847,76.65851,327.23,1.5,1.21,2025-05-18,0417,T,67,6.1NRT,305.25,15.3,D
29.48997,76.78478,324.35,1.47,1.2,2025-05-18,0417,T,55,6.1NRT,303.69,9.93,D
29.58717,75.61523,336.88,1.76,1.3,2025-05-18,0417,T,81,6.1NRT,311.18,39.6,D
29.09598,79.8364,321.98,1.04,1.02,2025-05-18,0417,T,72,6.1NRT,296.65,12.98,D
29.58961,75.60931,335.34,1.76,1.3,2025-05-18,0417,T,79,6.1NRT,311.14,34.16,D
29.08601,79.83904,314.38,1.04,1.02,2025-05-18,0417,T,47,6.1NRT,296.54,6.15,D
29.60663,74.55544,327.14,2.09,1.41,2025-05-18,0417,T,61,6.1NRT,309.98,20.36,D
29.50866,75.27899,337.15,1.85,1.33,2025-05-18,0417,T,81,6.1NRT,309.86,48.67,D
28.99433,79.69903,320.9,1.05,1.02,2025-05-18,0417,T,47,6.1NRT,298.45,7.63,D
28.85497,79.91479,320.01,1.04,1.02,2025-05-18,0417,T,46,6.1NRT,298.29,6.63,D
29.17691,75.84733,334.97,1.68,1.27,2025-05-18,0417,T,78,6.1NRT,308.54,35.66,D
28.80967,76.80334,325.72,1.44,1.19,2025-05-18,0417,T,55,6.1NRT,306.71,11.4,D
28.87761,76.08883,329.01,1.6,1.25,2025-05-18,0417,T,64,6.1NRT,308.33,14.7,D
28.19918,79.92811,323.03,1.03,1.01,2025-05-18,0417,T,67,6.1NRT,298.67,8.92,D
28.00286,79.88243,321.92,1.03,1.01,2025-05-18,0417,T,62,6.1NRT,299.48,8.56,D
28.00149,79.8926,326.35,1.03,1.01,2025-05-18,0417,T,72,6.1NRT,299.36,13.44,D
27.37262,80.3121,324.75,1.01,1,2025-05-18,0417,T,67,6.1NRT,302.46,8.4,D
27.38392,79.88993,330.6,1.02,1.01,2025-05-18,0417,T,76,6.1NRT,305.14,13.09,D
27.35167,80.05847,323.98,1.01,1.01,2025-05-18,0417,T,63,6.1NRT,303.78,7.09,D
27.34283,80.05698,330.65,1.01,1.01,2025-05-18,0417,T,76,6.1NRT,304.28,14.68,D
27.27503,80.34991,323.2,1,1,2025-05-18,0417,T,63,6.1NRT,302.65,7.44,D
26.94084,80.35829,325.22,1,1,2025-05-18,0417,T,67,6.1NRT,305.04,7.26,D
26.82964,79.28853,328.36,1.05,1.02,2025-05-18,0417,T,64,6.1NRT,308.81,7.52,D
26.82065,79.28708,334.35,1.05,1.02,2025-05-18,0417,T,78,6.1NRT,309.87,15.8,D
26.69352,79.74514,328.37,1.02,1.01,2025-05-18,0417,T,63,6.1NRT,308.93,7.5,D
26.49447,78.40878,332.44,1.11,1.05,2025-05-18,0417,T,70,6.1NRT,311.26,11.19,D
26.30545,79.42103,332.74,1.03,1.01,2025-05-18,0417,T,72,6.1NRT,311.21,13.48,D
26.03061,81.15449,324.78,1.01,1,2025-05-18,0417,T,55,6.1NRT,306.34,6.85,D
26.07187,79.37434,326.33,1.03,1.01,2025-05-18,0417,T,53,6.1NRT,308.91,7.86,D
25.66826,80.09432,330.65,1,1,2025-05-18,0417,T,68,6.1NRT,310.65,9.75,D
25.82111,77.99893,345.18,1.14,1.06,2025-05-18,0417,T,88,6.1NRT,310.96,35.87,D
25.76962,78.10361,332.66,1.13,1.06,2025-05-18,0417,T,69,6.1NRT,310.1,12.3,D
25.76822,78.11458,332.17,1.13,1.06,2025-05-18,0417,T,68,6.1NRT,309.84,10.94,D
25.56946,79.20445,332.61,1.03,1.02,2025-05-18,0417,T,70,6.1NRT,311.04,14.38,D
25.56999,78.79044,334.35,1.06,1.03,2025-05-18,0417,T,74,6.1NRT,311.86,15.72,D
25.58804,78.58176,332.79,1.08,1.04,2025-05-18,0417,T,70,6.1NRT,312.37,12.27,D
25.58669,78.59222,343.67,1.08,1.04,2025-05-18,0417,T,87,6.1NRT,311.93,31.69,D
25.08927,82.05583,332,1.08,1.04,2025-05-18,0417,T,71,6.1NRT,307.36,13.3,D
25.03905,82.08315,327.85,1.08,1.04,2025-05-18,0417,T,57,6.1NRT,307.17,8.26,D
25.49782,75.96223,330.23,1.47,1.2,2025-05-18,0417,T,50,6.1NRT,310.98,16.32,D
24.72058,80.83637,336.88,1.01,1,2025-05-18,0417,T,82,6.1NRT,308.62,20.29,D
24.71914,80.84606,328.09,1.01,1,2025-05-18,0417,T,67,6.1NRT,308,8.14,D
25.11492,77.14286,329.2,1.24,1.11,2025-05-18,0417,T,54,6.1NRT,310.24,9.48,D
24.9915,77.71728,330.37,1.15,1.07,2025-05-18,0419,T,63,6.1NRT,310.41,10.04,D
25.09754,76.77169,330.97,1.3,1.13,2025-05-18,0419,T,64,6.1NRT,311.03,13,D
24.47008,81.33244,326.73,1.04,1.02,2025-05-18,0419,T,64,6.1NRT,306.49,8.78,D
24.13861,82.57152,323.77,1.16,1.07,2025-05-18,0419,T,49,6.1NRT,305.19,9.46,D
25.00978,75.22415,330.37,1.62,1.25,2025-05-18,0419,T,54,6.1NRT,308.08,19.48,D
24.74573,77.47928,328.85,1.18,1.08,2025-05-18,0419,T,63,6.1NRT,309.19,9.77,D
25.00212,75.1912,331.15,1.63,1.26,2025-05-18,0419,T,69,6.1NRT,307.69,22.34,D
24.3,78.98576,336.77,1.03,1.01,2025-05-18,0419,T,81,6.1NRT,303.24,25.54,D
23.78437,79.50723,328.96,1,1,2025-05-18,0419,T,64,6.1NRT,303.66,11.1,D
23.6285,77.36681,333.17,1.16,1.07,2025-05-18,0419,T,77,6.1NRT,306.33,15.24,D
21.35074,79.49377,327.09,1,1,2025-05-18,0419,T,72,6.1NRT,302.28,7.36,D
21.21326,79.35374,328.75,1,1,2025-05-18,0419,T,75,6.1NRT,303.03,7.79,D
21.20447,79.35234,330.74,1,1,2025-05-18,0419,T,78,6.1NRT,302.94,10.35,D
20.78703,80.24931,319.66,1.02,1.01,2025-05-18,0419,T,60,6.1NRT,296.46,7.32,D
20.31357,80.08174,325.12,1.02,1.01,2025-05-18,0419,T,70,6.1NRT,298.51,8.4,D
19.61267,79.94669,320.49,1.02,1.01,2025-05-18,0419,T,64,6.1NRT,297.86,6.1,D
19.21366,78.636,324.43,1,1,2025-05-18,0419,T,63,6.1NRT,294.48,8.72,D
34.01453,-109.383,300.55,2.64,1.56,2025-05-18,0345,T,9,6.1NRT,278.6,29.4,N
18.85682,78.80171,321.96,1,1,2025-05-18,0419,T,67,6.1NRT,295.96,7.99,D
18.85549,78.81094,325.21,1,1,2025-05-18,0419,T,73,6.1NRT,295.56,11.76,D
34.00887,-109.40971,320.38,2.65,1.56,2025-05-18,0345,T,100,6.1NRT,278.23,89.31,N
18.68493,79.28811,319.31,1.01,1,2025-05-18,0419,T,61,6.1NRT,294.73,6,D
34.02751,-109.38854,308.7,2.64,1.56,2025-05-18,0345,T,59,6.1NRT,279.19,48.08,N
18.60036,79.67587,325.3,1.02,1.01,2025-05-18,0419,T,74,6.1NRT,297.7,7.81,D
34.022,-109.4147,312.5,2.65,1.56,2025-05-18,0345,T,84,6.1NRT,279.19,59.21,N
18.57006,79.50187,322.24,1.01,1.01,2025-05-18,0419,T,69,6.1NRT,296.47,7.55,D
34.00838,-109.38747,301.4,2.64,1.56,2025-05-18,0345,T,30,6.1NRT,278.15,32.51,N
18.50749,79.36148,317.85,1.01,1,2025-05-18,0419,T,29,6.1NRT,293.4,5.41,D
34.0025,-109.41434,301.36,2.65,1.56,2025-05-18,0345,T,26,6.1NRT,276.36,31.87,N
18.39626,79.36649,318.33,1.01,1.01,2025-05-18,0419,T,63,6.1NRT,291.5,5.82,D
34.02142,-109.39271,316.59,2.64,1.56,2025-05-18,0345,T,88,6.1NRT,279.7,73.45,N
18.37447,79.3916,319.47,1.01,1.01,2025-05-18,0419,T,57,6.1NRT,292.39,6.63,D
34.01572,-109.41883,313.63,2.65,1.56,2025-05-18,0345,T,65,6.1NRT,278.2,62.74,N
18.28078,79.52306,319.91,1.02,1.01,2025-05-18,0419,T,64,6.1NRT,292.63,6.78,D
18.27608,79.49361,319.38,1.02,1.01,2025-05-18,0419,T,66,6.1NRT,293.9,6.2,D
60.44606,97.5484,321.27,1.12,1.05,2025-05-18,0406,T,81,6.1NRT,274.99,26.18,D
50.97041,80.42455,322.36,1.72,1.29,2025-05-18,0412,T,74,6.1NRT,302.49,21.27,D
60.44261,97.56745,304.81,1.12,1.06,2025-05-18,0406,T,60,6.1NRT,275.86,10.56,D
49.53202,83.93147,325.39,1.17,1.07,2025-05-18,0412,T,78,6.1NRT,304.4,21.04,D
57.63789,95.15441,301.7,1.1,1.05,2025-05-18,0408,T,34,6.1NRT,283.32,5.05,D
49.53025,83.94719,334.89,1.16,1.07,2025-05-18,0412,T,86,6.1NRT,302.63,36.23,D
56.1241,101.37532,310.56,1.98,1.37,2025-05-18,0408,T,68,6.1NRT,293.18,20.14,D
44.83958,90.96125,333.73,1.37,1.16,2025-05-18,0412,T,65,6.1NRT,321.12,16.63,D
56.26614,96.20369,307.89,1.25,1.11,2025-05-18,0408,T,66,6.1NRT,286.87,11.38,D
44.45569,86.92935,332.04,1.02,1.01,2025-05-18,0412,T,70,6.1NRT,318.28,10.25,D
56.26251,96.22263,302.38,1.25,1.11,2025-05-18,0408,T,52,6.1NRT,286.87,6.64,D
44.26966,87.74886,331.1,1.06,1.03,2025-05-18,0412,T,70,6.1NRT,314.71,11.35,D
57.73906,83.6131,303.65,1.52,1.22,2025-05-18,0408,T,57,6.1NRT,288.05,8.38,D
43.88499,89.51276,326.4,1.23,1.1,2025-05-18,0412,T,67,6.1NRT,311.94,13.17,D
57.44559,85.89494,309.25,1.25,1.11,2025-05-18,0408,T,0,6.1NRT,293.31,8.83,D
44.18728,86.2504,332.09,1.01,1,2025-05-18,0412,T,73,6.1NRT,316.01,11.49,D
54.98195,98.95285,337,1.71,1.28,2025-05-18,0408,T,90,6.1NRT,286.81,83.88,D
43.01418,89.08675,332.96,1.22,1.1,2025-05-18,0412,T,70,6.1NRT,317.28,11.71,D
54.97636,98.97762,314.95,1.72,1.29,2025-05-18,0408,T,70,6.1NRT,284.62,27.27,D
54.68881,99.69112,305.03,1.88,1.34,2025-05-18,0408,T,39,6.1NRT,285.05,12.81,D
55.91957,89.73842,324.31,1.01,1,2025-05-18,0408,T,75,6.1NRT,293.12,17.59,D
55.83301,90.35452,314.57,1,1,2025-05-18,0408,T,62,6.1NRT,282.97,9.49,D
55.91089,89.73467,322.38,1.01,1,2025-05-18,0408,T,79,6.1NRT,291.12,15.57,D
17.44107,79.26131,318.35,1.02,1.01,2025-05-18,0419,T,56,6.1NRT,294.09,6.97,D
17.0715,79.57739,327.78,1.04,1.02,2025-05-18,0419,T,72,6.1NRT,302.88,11.33,D
16.42334,78.27036,317.85,1,1,2025-05-18,0419,T,62,6.1NRT,285.57,9.44,D
14.76536,-10.45699,307.43,2.62,1.55,2025-05-18,0400,A,71,6.1NRT,296.48,20.28,N
-32.02562,149.69186,300.24,1.39,1.17,2025-05-18,0444,A,33,6.1NRT,288.15,7.78,D
-14.85415,141.65979,312.74,3,1.65,2025-05-18,0449,A,66,6.1NRT,293.88,31.66,D
-14.85211,141.65253,310.22,3,1.65,2025-05-18,0449,A,61,6.1NRT,293.77,21.74,D
-30.30827,149.52466,327.27,1.35,1.15,2025-05-18,0444,A,85,6.1NRT,295,37.55,D
-6.66109,146.50362,313.79,1.07,1.03,2025-05-18,0451,A,72,6.1NRT,298.66,6.57,D
-30.39149,148.15089,316.23,1.65,1.26,2025-05-18,0444,A,76,6.1NRT,292.99,27.75,D
-30.39329,148.13393,304.18,1.65,1.26,2025-05-18,0444,A,58,6.1NRT,292.7,9.58,D
-6.57096,146.81175,317.78,1.04,1.02,2025-05-18,0451,A,76,6.1NRT,296.74,10.56,D
-29.95522,147.7438,303.19,1.73,1.29,2025-05-18,0444,A,54,6.1NRT,291.9,11.12,D
-6.53335,146.75383,314.18,1.04,1.02,2025-05-18,0451,A,73,6.1NRT,297.19,6.66,D
-29.3344,148.23535,311.93,1.58,1.24,2025-05-18,0444,A,72,6.1NRT,293.33,18.54,D
-4.23882,144.89009,309.75,1.2,1.09,2025-05-18,0451,A,52,6.1NRT,295.34,5.81,D
-29.17276,148.54803,305.55,1.5,1.21,2025-05-18,0444,A,62,6.1NRT,293.4,9.58,D
-4.0677,143.80135,315.32,1.39,1.17,2025-05-18,0451,A,68,6.1NRT,295.18,13.23,D
-29.17448,148.53287,306.17,1.5,1.21,2025-05-18,0444,A,63,6.1NRT,294.41,10.32,D
-4.06943,143.78914,314.07,1.4,1.17,2025-05-18,0451,A,66,6.1NRT,296.48,12.03,D
-27.02935,147.62251,302.73,1.61,1.25,2025-05-18,0446,A,53,6.1NRT,292.13,8.25,D
-3.81066,143.51941,313.96,1.45,1.19,2025-05-18,0451,A,66,6.1NRT,294.7,14.68,D
-24.7554,151.37914,302.91,1.01,1.01,2025-05-18,0446,A,22,6.1NRT,290.8,4.25,D
-3.70803,143.32317,312.74,1.49,1.2,2025-05-18,0451,A,55,6.1NRT,295.8,13.08,D
-24.75678,151.36931,312.59,1.01,1.01,2025-05-18,0446,A,67,6.1NRT,292.84,10.84,D
-22.93252,149.98178,308.03,1.07,1.03,2025-05-18,0446,A,54,6.1NRT,297.92,4.91,D
-22.47819,149.80597,321.58,1.08,1.04,2025-05-18,0446,A,79,6.1NRT,297.2,17.36,D
-22.47957,149.79567,309.65,1.08,1.04,2025-05-18,0446,A,62,6.1NRT,296.67,5.74,D
-21.42726,148.39029,323.29,1.22,1.1,2025-05-18,0446,A,80,6.1NRT,296.49,23.01,D
-21.30201,147.86354,310.2,1.3,1.13,2025-05-18,0446,A,28,6.1NRT,297.44,6.68,D
-21.26728,147.15546,320.13,1.44,1.19,2025-05-18,0446,A,77,6.1NRT,299.72,22.54,D
